artist,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_top10
Selena Gomez,Same Old Love,1BZG99C7Co1r6QUC3zaS59,64,0.672,0.593,11,-4.01,0,0.0304,0.0,0.214,0.43799999999999994,98.02,229080,4,1
Elle King,Ex's & Oh's,70eDxAyAraNTiD6lx2ZEnH,72,0.612,0.9209999999999999,7,-2.8789999999999996,1,0.0848,0.0,0.0576,0.45299999999999996,139.986,202173,4,1
The Weeknd,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,79,0.705,0.769,9,-5.526,0,0.0425,0.0,0.105,0.583,107.949,213520,4,1
Major Lazer,Lean On,1Lim1Py7xBgbAkAys3AGAG,72,0.723,0.809,7,-3.0810000000000004,0,0.0625,0.00123,0.565,0.27399999999999997,98.007,176561,4,1
Wiz Khalifa,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,81,0.6890000000000001,0.48100000000000004,10,-7.502999999999999,1,0.0815,1.03e-06,0.0649,0.28300000000000003,80.025,229526,4,1
One Direction,Perfect,3NLnwwAQbbFKcEcV8hDItk,77,0.647,0.823,2,-5.231,1,0.0762,0.0,0.11900000000000001,0.396,99.93299999999999,230333,4,1
Taylor Swift,Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,69,0.5529999999999999,0.664,8,-7.417000000000001,1,0.0741,0.0056,0.106,0.467,140.06,220440,4,1
Mark Ronson,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,81,0.856,0.609,0,-7.223,1,0.0824,8.149999999999999e-05,0.0344,0.9279999999999999,114.988,269667,4,1
Silentó,Watch Me (Whip / Nae Nae),5RIVoVdkDLEygELLCniZFr,66,0.821,0.759,8,-8.541,1,0.121,0.0,0.321,0.9620000000000001,140.01,185143,4,1
Ariana Grande,Focus,1cdzfFjEbUbgTm5nv3FgXR,65,0.6709999999999999,0.8759999999999999,6,-6.034,1,0.239,0.0,0.444,0.8,100.016,211360,4,1
R. City,Locked Away (feat. Adam Levine),0sQLhT32E9ZG2zn5iYR6nN,66,0.508,0.677,1,-5.696000000000001,1,0.0656,0.0,0.0491,0.575,121.928,227280,5,1
Fetty Wap,Trap Queen,2d8JP84HNLKhmd6IYOoupQ,74,0.746,0.873,7,-3.803,1,0.128,0.0,0.354,0.8170000000000001,148.075,222093,4,1
Jack Ü,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,74,0.43200000000000005,0.7809999999999999,4,-4.038,0,0.0567,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,250286,4,1
Selena Gomez,Good For You,578Eooad7oUyn4stovZiPg,63,0.607,0.6729999999999999,5,-6.484,0,0.0611,0.0,0.069,0.215,88.95200000000001,221280,4,1
OMI,Cheerleader - Felix Jaehn Remix Radio Edit,023OVLNzXhX0j7CxswUt6D,65,0.78,0.68,4,-6.081,1,0.0305,1.2e-05,0.138,0.594,118.02600000000001,180560,4,1
One Direction,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,80,0.73,0.703,0,-5.672000000000001,0,0.0369,0.0,0.0657,0.595,138.113,192120,4,1
Fetty Wap,My Way (feat. Monty),1WoOzgvz6CgH4pX6a1RKGp,66,0.748,0.741,6,-3.103,1,0.0531,0.0,0.147,0.537,128.077,213053,4,1
Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,84,0.614,0.379,4,-10.48,1,0.0476,0.00046399999999999995,0.0986,0.201,107.98899999999999,258987,4,1
WALK THE MOON,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,80,0.578,0.866,1,-3.804,1,0.0619,0.0,0.257,0.619,128.03799999999998,199080,4,1
Ed Sheeran,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,83,0.7809999999999999,0.445,2,-6.061,1,0.0295,0.0,0.184,0.591,78.998,281560,4,1
Rachel Platten,Fight Song,37f4ITSlgPX81ad2EvmVQr,79,0.564,0.7140000000000001,7,-4.987,1,0.129,0.0,0.155,0.33,175.924,204013,4,1
Jason Derulo,Want to Want Me,7oGZAicScQt96OAW4AruYy,77,0.775,0.68,0,-5.507999999999999,0,0.0629,0.0,0.109,0.6559999999999999,114.025,207719,4,1
Maroon 5,Sugar,78Yxsdi1JiwLDsU7TWHezw,45,0.748,0.767,1,-7.095,1,0.0333,0.0,0.0859,0.9,120.035,235507,4,1
The Weeknd,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,70,0.659,0.29100000000000004,2,-8.275,0,0.0348,0.0,0.0771,0.406,119.829,277680,3,1
Taylor Swift,Bad Blood,6xsEAm6w9oMQYYg3jkEkMT,65,0.654,0.655,11,-7.388,0,0.106,0.0,0.139,0.221,170.16,200107,4,1
Andy Grammer,"Honey, I'm Good.",4MflGTO2ZTcSQ12bWcyRgI,71,0.752,0.775,9,-7.289,1,0.0546,0.0,0.35100000000000003,0.595,122.014,199263,4,1
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",5b2bu6yyATC1zMXDGScJ2d,63,0.596,0.73,9,-4.091,1,0.151,0.0,0.325,0.525,85.979,192560,4,1
Various Artists,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,71,0.489,0.597,5,-6.632999999999999,0,0.0292,0.0,0.105,0.324,95.012,253520,4,1
T-Wayne,Nasty Freestyle,0PT7nlpo11hYYyfnBgtilT,63,0.779,0.47200000000000003,11,-7.1160000000000005,1,0.218,0.0,0.114,0.41200000000000003,135.05100000000002,142212,4,1
Taylor Swift,Shake It Off,5xTtaWoae3wi06K5WfVUUH,70,0.648,0.785,7,-5.414,1,0.165,0.0,0.14800000000000002,0.943,160.02,219200,4,1
Natalie La Rose,Somebody,7ioiB40H9xKs04QtIso2I3,65,0.83,0.52,0,-8.714,1,0.0376,1.25e-05,0.0656,0.735,104.99,189907,4,1
Taylor Swift,Style,4lIxdJw6W3Fg4vUIYCB0S5,66,0.598,0.7859999999999999,2,-5.572,1,0.0382,0.00143,0.11699999999999999,0.456,95.021,231000,4,1
Flo Rida,GDFR (feat. Sage the Gemini & Lookas),26rdOwwjC2UnweK3xeS58u,70,0.657,0.8270000000000001,5,-4.0360000000000005,1,0.0734,0.00534,0.065,0.69,145.889,190186,4,1
Taylor Swift,Blank Space,1p80LdxRV74UKvL8gnD7ky,71,0.752,0.6779999999999999,5,-5.421,1,0.0646,1.64e-06,0.13,0.583,96.009,231827,4,1
Sam Smith,Lay Me Down,64GRDrL1efgXclrhVCeuA0,76,0.46799999999999997,0.19,4,-11.138,1,0.0373,0.0,0.107,0.326,125.319,219536,4,1
Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,77,0.72,0.802,1,-5.797000000000001,1,0.0582,0.0,0.6940000000000001,0.723,124.04299999999999,229360,4,1
Rihanna,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,79,0.5820000000000001,0.272,2,-5.662000000000001,1,0.0501,0.0,0.13,0.354,205.84599999999998,188238,4,1
Meghan Trainor,All About That Bass,5jE48hhRu8E6zBDPRSkEq7,71,0.807,0.887,9,-3.7260000000000004,1,0.0503,2.87e-06,0.124,0.961,134.05200000000002,187920,4,1
Hozier,Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,74,0.5660000000000001,0.664,4,-5.303,0,0.0464,0.0,0.11599999999999999,0.43700000000000006,128.945,241693,4,1
Sam Smith,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,82,0.677,0.485,5,-5.795,1,0.0361,2.0399999999999998e-05,0.0766,0.493,82.001,239317,4,1
Meghan Trainor,Lips Are Movin,6gj08XDlv9Duc2fPOxUmVD,69,0.775,0.825,7,-5.402,1,0.0464,1.03e-06,0.111,0.95,139.091,182667,4,1
Fall Out Boy,Centuries,04aAxqtGp5pv12UXAg4pkq,80,0.39299999999999996,0.858,4,-2.8680000000000003,0,0.0729,0.0,0.102,0.56,176.042,228360,4,1
Nick Jonas,Jealous,2RqtfcLB7iOZj0zYB8Auhu,64,0.7,0.701,11,-3.8339999999999996,0,0.161,0.0,0.461,0.38,93.012,223107,4,1
Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,82,0.418,0.42,0,-6.444,1,0.0414,6.39e-05,0.11,0.184,84.094,172724,4,1
Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,76,0.27899999999999997,0.742,4,-6.46,0,0.0898,0.0,0.593,0.32799999999999996,189.868,231013,4,1
Sia,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,69,0.39899999999999997,0.787,1,-2.88,1,0.0499,6.07e-05,0.0685,0.5720000000000001,117.089,216120,5,1
Selena Gomez,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,70,0.616,0.789,7,-4.874,0,0.0377,0.0,0.142,0.621,83.066,227373,4,1
Ariana Grande,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,74,0.47200000000000003,0.7140000000000001,1,-4.388999999999999,0,0.0334,0.0,0.0764,0.24,98.992,236133,4,1
Jessie J,Bang Bang,0puf9yIluy9W0vpMEUoAnN,79,0.706,0.7859999999999999,0,-3.417,0,0.091,0.0,0.38,0.7509999999999999,150.028,199387,4,1
Tove Lo,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,69,0.7290000000000001,0.65,5,-3.5389999999999997,1,0.0313,6.69e-05,0.0829,0.34700000000000003,110.02,209160,4,1
Ed Sheeran,Don't,1huvTbEYtgltjQRXzrNKGi,72,0.8059999999999999,0.608,1,-7.007999999999999,1,0.0659,0.0,0.635,0.8490000000000001,95.04899999999999,219840,4,1
Missy Elliott,Work It,4lwmRWzFWzirF4FICVCt37,36,0.877,0.6559999999999999,1,-7.505,1,0.303,0.0,0.0705,0.657,101.90700000000001,262467,4,1
Missy Elliott,Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR,69,0.797,0.75,0,-9.369,1,0.247,0.10800000000000001,0.095,0.74,177.87,211120,4,1
MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,78,0.774,0.7559999999999999,1,-4.995,1,0.0389,0.0,0.305,0.9309999999999999,144.032,224840,4,1
Jeremih,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,76,0.856,0.527,2,-5.225,1,0.0997,0.0,0.11,0.386,98.052,266840,4,1
Iggy Azalea,Black Widow,7pNC5ZIKtwUK0ReSpM3P9f,65,0.743,0.72,11,-3.753,1,0.124,0.000386,0.109,0.519,163.99,209423,4,1
Bobby Shmurda,Hot Boy,4wfzdHEUMd2badwM40lLXu,17,0.858,0.493,9,-7.627000000000001,1,0.344,1.4000000000000001e-05,0.0606,0.171,83.98299999999999,194147,4,1
Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,72,0.799,0.586,11,-6.735,1,0.0377,2.03e-06,0.193,0.5489999999999999,120.97,227833,4,1
Nicki Minaj,Anaconda,794F99D5BQHS5ZGRXAs7I5,65,0.9640000000000001,0.605,9,-6.223,1,0.179,7.78e-06,0.214,0.6459999999999999,129.994,260240,4,1
Ariana Grande,Break Free,12KUFSHFgT0XCoiSlvdQi4,74,0.687,0.7020000000000001,7,-5.324,0,0.0455,4.35e-05,0.204,0.284,129.95600000000002,214840,4,1
Iggy Azalea,Fancy,3oiMJQAWVaxSubJ7b2VUtX,68,0.912,0.716,10,-4.141,0,0.0697,0.0,0.0491,0.377,94.98100000000001,199938,4,1
John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,85,0.42200000000000004,0.264,8,-7.064,1,0.0322,0.0,0.132,0.331,119.93,269560,4,1
Charli XCX,Boom Clap,0Y1MWB026LYxGvhq4EcMiC,60,0.659,0.9109999999999999,4,-2.28,1,0.0786,0.000304,0.191,0.5760000000000001,91.999,169866,4,1
Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,80,0.647,0.8220000000000001,5,-4.662,0,0.183,0.0,0.0908,0.9620000000000001,160.019,232720,4,1
Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,73,0.7290000000000001,0.675,8,-6.002999999999999,1,0.0312,1.58e-06,0.55,0.779,119.96799999999999,245867,4,1
Maroon 5,Maps,4gbVRS8gloEluzf0GzDOFc,77,0.742,0.713,1,-5.522,0,0.0303,0.0,0.059000000000000004,0.879,120.03200000000001,189960,4,1
Disclosure,Latch,1DunhgeZSEgWiIYbHqXl0c,71,0.7290000000000001,0.735,1,-5.455,1,0.0919,0.000193,0.08900000000000001,0.544,121.986,255867,4,1
Coldplay,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,77,0.551,0.636,6,-7.125,1,0.0281,0.00203,0.217,0.153,124.99600000000001,268467,4,1
Ariana Grande,Problem,7vS3Y0IKjde7Xg85LWIEdP,74,0.66,0.805,1,-5.352,0,0.153,8.83e-06,0.159,0.625,103.008,193920,4,1
Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy,75,0.645,0.585,6,-6.122000000000001,1,0.0513,0.0,0.165,0.353,131.931,215672,4,1
OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,74,0.664,0.705,1,-4.9719999999999995,0,0.0382,0.0,0.115,0.47700000000000004,122.01700000000001,257840,4,1
Chris Brown,Loyal (East Coast Version) (feat. Lil Wayne & French Montana),4lVjEPhgFAfEyXv18iSiQ7,33,0.596,0.49200000000000005,1,-5.903,1,0.08900000000000001,1.45e-06,0.08,0.546,99.10700000000001,264400,4,1
Jason Derulo,Wiggle (feat. Snoop Dogg),2sLwPnIP3CUVmIuHranJZU,61,0.6970000000000001,0.621,9,-6.886,0,0.25,0.0,0.162,0.721,81.946,193296,4,1
Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,80,0.596,0.856,4,-3.556,0,0.0346,0.0178,0.141,0.743,127.949,222533,4,1
Michael Jackson,Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,68,0.775,0.7190000000000001,7,-6.212000000000001,0,0.0435,1.79e-06,0.0662,0.7120000000000001,117.51299999999999,246027,4,1
DJ Snake,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,0.818,0.799,1,-4.1,0,0.156,0.128,0.057,0.0815,100.014,213733,4,1
Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,71,0.679,0.715,9,-6.382999999999999,1,0.0407,0.0,0.271,0.5710000000000001,127.435,214148,4,1
Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,73,0.61,0.893,9,-3.681,1,0.0921,4.41e-05,0.021,0.6729999999999999,104.031,296520,4,1
Jason Derulo,Talk Dirty (feat. 2 Chainz),6g6A7qNhTfUgOSH7ROOxTD,66,0.76,0.652,6,-7.321000000000001,1,0.23199999999999998,0.0,0.307,0.759,100.315,177685,4,1
Justin Timberlake,Not a Bad Thing,3nB82yGjtbQFSU0JLAwLRH,56,0.308,0.563,0,-9.169,1,0.0719,4.58e-06,0.134,0.109,85.90100000000001,688453,4,1
Various Artists,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,74,0.5429999999999999,0.485,8,-6.85,1,0.0305,0.0,0.12,0.371,136.961,223840,4,1
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,78,0.581,0.963,11,-4.087,1,0.0981,0.0,0.139,0.7879999999999999,129.99200000000002,204160,4,1
Imagine Dragons,Demons,3LlAyCYU26dvFZBDUIMb7a,73,0.505,0.71,3,-3.015,1,0.0321,0.00025,0.32899999999999996,0.428,89.93799999999999,175200,4,1
Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,74,0.69,0.578,6,-7.436,1,0.0929,0.0,0.305,0.41600000000000004,99.961,193059,4,1
One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,82,0.6,0.6629999999999999,3,-5.8020000000000005,1,0.0477,0.0,0.11900000000000001,0.28600000000000003,121.07,245493,4,1
Michael Jackson,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,82,0.92,0.654,11,-3.051,0,0.0401,0.0158,0.0359,0.847,117.046,293827,4,1
Passenger,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL,76,0.479,0.545,7,-7.346,1,0.0688,0.0,0.0963,0.243,74.89699999999999,252733,4,1
Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,75,0.7809999999999999,0.853,1,-3.68,0,0.0715,0.0,0.12,0.624,110.04899999999999,250189,4,1
Aloe Blacc,The Man,2stPxcgjdSImK7Gizl8ZUN,60,0.308,0.769,11,-7.256,0,0.065,0.0,0.214,0.488,81.85300000000001,254880,4,1
A Great Big World,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,77,0.40700000000000003,0.147,2,-8.822000000000001,1,0.0355,2.89e-06,0.0913,0.0765,141.284,229400,3,1
Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,76,0.674,0.428,7,-9.504,1,0.122,0.0,0.132,0.337,84.87799999999999,190185,4,1
Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,71,0.589,0.621,5,-6.902,0,0.0468,0.0010400000000000001,0.18100000000000002,0.401,140.03,323480,4,1
Imagine Dragons,Radioactive,4G8gkOterJn0Ywt6uhqbhp,72,0.44799999999999995,0.784,9,-3.6860000000000004,1,0.0627,0.00010800000000000001,0.6679999999999999,0.23600000000000002,136.245,186813,4,1
Katy Perry,Roar,6F5c58TMEs1byxUstkzVeM,75,0.5539999999999999,0.772,7,-4.821000000000001,0,0.0418,6.6e-06,0.354,0.455,179.984,223546,4,1
Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,76,0.53,0.42200000000000004,5,-6.2620000000000005,1,0.0342,0.0,0.107,0.349,119.964,221360,4,1
Drake,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,70,0.777,0.414,6,-7.44,0,0.0946,2.7300000000000003e-05,0.0724,0.287,100.00200000000001,227880,4,1
Soko,We Might Be Dead by Tomorrow,4miKDdaWW78mKwx6TIvOa0,47,0.39,0.151,7,-16.492,1,0.0389,0.000897,0.11900000000000001,0.0827,143.421,161413,4,1
Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,75,0.853,0.599,7,-4.756,1,0.0411,7.93e-06,0.0759,0.843,119.993,263827,4,1
Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,77,0.708,0.843,7,-2.66,1,0.314,0.0,0.799,0.625,148.14,363521,4,1
Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,78,0.655,0.8190000000000001,0,-4.852,1,0.0316,0.00374,0.10400000000000001,0.7659999999999999,117.956,192790,5,1
Lady Gaga,Applause,5ka2ajep9OAvU5Sgduhiex,71,0.669,0.78,7,-4.287,0,0.053,1.63e-06,0.14300000000000002,0.738,139.945,212333,4,1
JAY-Z,Holy Grail,37jTPJgwCCmIGMPB45jrPV,63,0.6759999999999999,0.534,2,-6.901,0,0.0831,8.59e-06,0.256,0.156,145.082,338413,4,1
Eminem,Berzerk,2vbWpgFRbqbVZFybdCgm6M,0,0.738,0.875,11,-4.043,0,0.331,0.0,0.247,0.664,95.073,238746,4,1
Ylvis,The Fox (What Does the Fox Say?),5HOpkTTVcmZHnthgyxrIL8,64,0.703,0.867,6,-4.292,1,0.0453,0.0,0.11900000000000001,0.546,128.00799999999998,213708,4,1
One Direction,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,77,0.652,0.877,1,-2.986,1,0.0465,0.0,0.0789,0.486,118.491,200107,4,1
Lana Del Rey,Summertime Sadness,2dBwB667LHQkLhdYlwLUZK,63,0.565,0.654,1,-6.8260000000000005,0,0.0335,1.8000000000000001e-06,0.122,0.235,111.96799999999999,265427,4,1
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,79,0.613,0.622,1,-5.794,0,0.0334,0.0,0.37,0.484,80.003,231240,4,1
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,79,0.613,0.622,1,-5.794,0,0.0334,0.0,0.37,0.484,80.003,231240,4,1
Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,77,0.574,0.512,5,-6.664,0,0.0503,0.0,0.0946,0.512,76.899,484147,4,1
Taylor Swift,Red,1RvQQGwaPipiNgz8RXAKA8,59,0.602,0.8959999999999999,1,-4.2669999999999995,0,0.0437,8.87e-05,0.091,0.6409999999999999,124.978,220827,4,1
Enya,Only Time,6FLwmdmW77N1Pxb1aWsZmO,71,0.418,0.249,3,-13.744000000000002,1,0.0301,0.6609999999999999,0.11199999999999999,0.213,82.803,218547,4,1
Bon Jovi,Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,82,0.532,0.887,0,-3.7569999999999997,1,0.0335,0.00021400000000000002,0.294,0.795,122.51100000000001,249293,4,1
Lady Gaga,Dope,1gPCk3KUE83rPdz9QqGsX9,50,0.33899999999999997,0.429,0,-6.497000000000001,0,0.0348,0.0,0.08199999999999999,0.16,128.686,221547,4,1
Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,74,0.509,0.7809999999999999,8,-3.48,1,0.07200000000000001,0.0,0.0749,0.17600000000000002,128.0,271427,4,1
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,72,0.81,0.7929999999999999,6,-9.404,0,0.0403,1.82e-06,0.07200000000000001,0.863,116.04899999999999,369627,4,1
Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,3bidbhpOYeV4knp8AIu8Xn,82,0.6409999999999999,0.922,2,-4.457,1,0.0786,0.0,0.0862,0.847,146.078,258343,4,1
Various Artists,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,6mH3qVIeOsnQIAho5eWwhH,59,0.878,0.455,0,-8.845,1,0.077,0.00484,0.0353,0.79,129.953,128013,4,1
Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,76,0.8740000000000001,0.6920000000000001,5,-5.28,0,0.0431,7.240000000000001e-05,0.324,0.937,116.01700000000001,178560,4,1
P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,81,0.778,0.547,2,-7.273,1,0.0489,0.000302,0.132,0.441,95.00200000000001,242733,4,1
Maroon 5,Love Somebody,0HnaqUxvHP5LaWdmWwJpiS,59,0.675,0.792,1,-6.303,1,0.0368,0.0,0.12,0.395,120.016,229813,4,1
Florida Georgia Line,Cruise,0i5el041vd6nxrGEU8QRxy,72,0.457,0.948,10,-3.364,1,0.0354,0.0,0.0536,0.878,148.0,208960,4,1
Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj,68,0.645,0.877,5,-3.208,0,0.113,0.0,0.0759,0.861,82.324,227027,4,1
Rihanna,Stay,1dEy9Pl81QopSxNsPxXQxv,67,0.621,0.31,9,-10.164,0,0.0283,6.12e-05,0.11699999999999999,0.125,111.89299999999999,240707,4,1
Selena Gomez,Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,69,0.546,0.787,7,-4.1,0,0.0517,0.00021,0.0809,0.573,79.979,231987,4,1
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),4YMqbFcDIFiCBd02PzUBcM,71,0.7809999999999999,0.526,6,-6.985,0,0.293,0.0,0.0457,0.662,94.992,235613,4,1
Bruno Mars,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,82,0.612,0.28,0,-8.648,1,0.0434,0.0,0.08800000000000001,0.387,72.795,213827,4,1
Icona Pop,I Love It (feat. Charli XCX),6HZ9VeI5IRFCNQLXhpF4bq,67,0.711,0.9059999999999999,8,-2.6710000000000003,1,0.0284,1.64e-05,0.153,0.8240000000000001,125.916,157153,4,1
The Lumineers,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,71,0.685,0.466,0,-9.074,1,0.0304,2.06e-06,0.0915,0.353,79.936,163133,4,1
Various Artists,Gentleman,26spalP6x2gUAab8rwB8dQ,57,0.861,0.742,3,-3.292,0,0.14800000000000002,0.0,0.0643,0.655,126.01,194960,4,1
Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,75,0.504,0.785,8,-4.802,1,0.10400000000000001,0.0,0.239,0.502,173.968,210840,4,1
Drake,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,66,0.7929999999999999,0.524,8,-7.827000000000001,1,0.156,0.0,0.156,0.579,86.325,174133,4,1
Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,73,0.6729999999999999,0.758,7,-3.6319999999999997,1,0.158,0.0,0.341,0.542,135.95600000000002,229507,4,1
Justin Timberlake,Suit & Tie (feat. Jay-Z),6vt0I1cw1YmAIKDJvHVIM5,69,0.795,0.596,11,-3.799,0,0.21899999999999997,0.0,0.16399999999999998,0.35700000000000004,101.985,326280,4,1
Baauer,Harlem Shake,01XFgRZfZI7oBagNf1Loml,58,0.452,0.794,0,-5.151,1,0.0483,0.00182,0.41600000000000004,0.282,137.825,196664,4,1
Taylor Swift,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,66,0.622,0.469,3,-6.797999999999999,0,0.0363,2.25e-06,0.0398,0.679,77.01899999999999,217973,4,1
Lil Wayne,Love Me,7tGlzXJv6GD5e5qlu5YmDg,67,0.674,0.608,8,-6.627999999999999,0,0.0334,0.0,0.10300000000000001,0.46399999999999997,124.95200000000001,253440,4,1
Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,81,0.726,0.698,5,-4.165,1,0.0431,0.0,0.309,0.867,143.994,233478,4,1
Maroon 5,Daylight,6TwfdLbaxTKzQi3AgsZNzx,59,0.657,0.679,2,-5.511,1,0.0269,0.0,0.21100000000000002,0.331,120.007,225307,4,1
will.i.am,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,74,0.772,0.685,5,-6.849,1,0.0696,8.96e-05,0.131,0.501,130.033,283400,4,1
Calvin Harris,Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,71,0.573,0.929,8,-3.9419999999999997,0,0.109,0.00011200000000000001,0.0567,0.5820000000000001,127.934,212560,4,1
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,76,0.853,0.693,1,-6.87,1,0.275,0.0,0.11,0.662,95.96700000000001,233787,4,1
Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,78,0.612,0.84,11,-3.145,0,0.0509,0.0,0.11599999999999999,0.43799999999999994,129.042,212862,4,1
P!nk,Try,1jF7IL57ayN4Ity3jQqGu0,74,0.6729999999999999,0.629,2,-7.072,1,0.0299,0.0,0.0944,0.551,103.99799999999999,247907,4,1
PSY,Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,71,0.727,0.937,11,-2.8710000000000004,0,0.28600000000000003,0.0,0.091,0.7490000000000001,132.067,219493,4,1
Maroon 5,One More Night,4XNrMwGx1SqP01sqkGTDmo,66,0.718,0.82,5,-3.4530000000000003,0,0.0323,0.0,0.0846,0.613,92.99799999999999,219467,4,1
Phillip Phillips,Home,4rsW3WCZBGwhHfJWuHRwyT,67,0.606,0.826,0,-6.04,1,0.0307,1.56e-05,0.11699999999999999,0.322,121.04,210173,4,1
Justin Bieber,Beauty And A Beat,190jyVPHYjAqEaOGmMzdyk,70,0.602,0.843,0,-4.831,1,0.0593,5.27e-05,0.0682,0.526,128.003,227987,4,1
